formula,mpid,formation_enthalpy,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Cu51Hf14,,-0.2373,29.0,72.0,43.0,38.261538461538464,14.533491124260358,29.0,45.0,64.0,19.0,59.90769230769231,6.421775147928994,64.0,63.546,178.49,114.94400000000002,88.30316923076923,38.84971171597633,63.546,1357.77,2506.0,1148.23,1605.081076923077,388.08815147929005,1357.77,4.0,11.0,7.0,9.492307692307692,2.3659171597633137,11.0,4.0,6.0,2.0,4.430769230769231,0.6759763313609469,4.0,132.0,175.0,43.0,141.26153846153846,14.533491124260358,132.0,1.3,1.9,0.5999999999999999,1.7707692307692307,0.20279289940828402,1.9,1.0,2.0,1.0,1.2153846153846153,0.3379881656804733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,8.276923076923078,2.7039053254437864,10.0,0.0,14.0,14.0,3.0153846153846153,4.7318343195266275,0.0,11.0,18.0,7.0,12.507692307692308,2.3659171597633137,11.0,0.0,1.0,1.0,0.7846153846153846,0.33798816568047335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.7230769230769232,2.703905325443787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.5076923076923077,2.3659171597633137,1.0,11.07,22.2,11.129999999999999,13.46723076923077,3.7618082840236693,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,218.3230769230769,10.477633136094681,225.0
Cu3Pt,mp-12086,-0.1119,29.0,78.0,49.0,41.25,18.375,29.0,63.0,64.0,1.0,63.75,0.375,64.0,63.546,195.084,131.538,96.4305,49.32675,63.546,1357.77,2041.4,683.6300000000001,1528.6775,256.36125000000004,1357.77,10.0,11.0,1.0,10.75,0.375,11.0,4.0,6.0,2.0,4.5,0.75,4.0,132.0,136.0,4.0,133.0,1.5,132.0,1.9,2.28,0.3799999999999999,1.9949999999999997,0.14249999999999985,1.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,9.75,0.375,10.0,0.0,14.0,14.0,3.5,5.25,0.0,11.0,24.0,13.0,14.25,4.875,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.25,0.375,1.0,11.07,15.02,3.9499999999999993,12.057500000000001,1.4812500000000002,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
TiAg,mp-1017985,-0.0166,22.0,47.0,25.0,34.5,12.5,22.0,43.0,65.0,22.0,54.0,11.0,43.0,47.867,107.8682,60.001200000000004,77.8676,30.000600000000002,47.867,1234.93,1941.0,706.0699999999999,1587.9650000000001,353.03499999999997,1234.93,4.0,11.0,7.0,7.5,3.5,4.0,4.0,5.0,1.0,4.5,0.5,4.0,145.0,160.0,15.0,152.5,7.5,145.0,1.54,1.93,0.3899999999999999,1.7349999999999999,0.19499999999999995,1.54,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.5,3.5,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,3.5,1.0,16.33,16.69,0.360000000000003,16.509999999999998,0.1800000000000015,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.126666666665e-05,1.126666666665e-05,0.0,194.0,225.0,31.0,209.5,15.5,194.0
Ti2Ag,mp-979115,-0.0238,22.0,47.0,25.0,30.333333333333332,11.111111111111109,22.0,43.0,65.0,22.0,50.333333333333336,9.777777777777779,43.0,47.867,107.8682,60.001200000000004,67.86739999999999,26.667199999999998,47.867,1234.93,1941.0,706.0699999999999,1705.6433333333334,313.8088888888888,1941.0,4.0,11.0,7.0,6.333333333333333,3.1111111111111107,4.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,145.0,160.0,15.0,155.0,6.666666666666667,160.0,1.54,1.93,0.3899999999999999,1.67,0.17333333333333326,1.54,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.333333333333333,3.1111111111111107,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.666666666666667,3.1111111111111107,8.0,16.33,16.69,0.360000000000003,16.57,0.16000000000000134,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.50222222222e-05,1.00148148148e-05,2.25333333333e-05,194.0,225.0,31.0,204.33333333333334,13.77777777777778,194.0
YAg2,mp-999544,-0.2757,39.0,47.0,8.0,44.333333333333336,3.555555555555555,47.0,12.0,65.0,53.0,47.333333333333336,23.555555555555554,65.0,88.90585,107.8682,18.96235,101.54741666666666,8.427711111111114,107.8682,1234.93,1799.0,564.0699999999999,1422.9533333333336,250.69777777777782,1234.93,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,5.0,5.0,0.0,5.0,0.0,5.0,145.0,190.0,45.0,160.0,20.0,145.0,1.22,1.93,0.71,1.6933333333333334,0.31555555555555553,1.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.6666666666666665,3.555555555555556,1.0,16.33,32.365,16.035000000000004,21.675,7.126666666666669,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0
ScAu2,mp-1018148,-0.8644,21.0,79.0,58.0,59.666666666666664,25.777777777777782,79.0,11.0,66.0,55.0,47.666666666666664,24.444444444444446,66.0,44.955912,196.966569,152.01065699999998,146.29635,67.560292,196.966569,1337.33,1814.0,476.6700000000001,1496.22,211.85333333333338,1337.33,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,136.0,170.0,34.0,147.33333333333334,15.111111111111114,136.0,1.36,2.54,1.18,2.146666666666667,0.5244444444444444,2.54,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,3.0,25.0,22.0,17.666666666666668,9.777777777777777,25.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.6666666666666665,3.555555555555556,1.0,16.7,22.235,5.535,18.544999999999998,2.4599999999999995,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,2.1166666666666666e-06,2.8222222222222227e-06,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0
ScAu4,,-0.5939,21.0,79.0,58.0,67.4,18.559999999999995,79.0,11.0,66.0,55.0,55.0,17.6,66.0,44.955912,196.966569,152.01065699999998,166.5644376,48.64341024,196.966569,1337.33,1814.0,476.6700000000001,1432.664,152.53440000000006,1337.33,3.0,11.0,8.0,9.4,2.5599999999999996,11.0,4.0,6.0,2.0,5.6,0.6400000000000002,6.0,136.0,170.0,34.0,142.8,10.880000000000006,136.0,1.36,2.54,1.18,2.304,0.3776000000000001,2.54,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,8.2,2.8800000000000003,10.0,0.0,14.0,14.0,11.2,4.48,14.0,3.0,25.0,22.0,20.6,7.039999999999999,25.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6,2.56,1.0,16.7,22.235,5.535,17.807,1.7711999999999997,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.2700000000000001e-06,2.032e-06,0.0,194.0,225.0,31.0,218.8,9.919999999999993,225.0
AuMn,,-0.2622,25.0,79.0,54.0,52.0,27.0,25.0,52.0,66.0,14.0,59.0,7.0,52.0,54.938045,196.966569,142.028524,125.95230699999999,71.014262,54.938045,1337.33,1519.0,181.67000000000007,1428.165,90.83500000000004,1337.33,7.0,11.0,4.0,9.0,2.0,7.0,4.0,6.0,2.0,5.0,1.0,4.0,136.0,139.0,3.0,137.5,1.5,136.0,1.55,2.54,0.99,2.045,0.495,1.55,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.5,2.5,5.0,0.0,14.0,14.0,7.0,7.0,0.0,7.0,25.0,18.0,16.0,9.0,7.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,2.0,1.0,10.4875862069,16.7,6.2124137931,13.59379310345,3.10620689655,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0001550603448275,0.0001550603448275,0.0,217.0,225.0,8.0,221.0,4.0,217.0
YAu2,mp-1018113,-0.8768,39.0,79.0,40.0,65.66666666666667,17.777777777777775,79.0,12.0,66.0,54.0,48.0,24.0,66.0,88.90585,196.966569,108.06071899999999,160.94632933333332,48.02698622222223,196.966569,1337.33,1799.0,461.6700000000001,1491.22,205.18666666666672,1337.33,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,5.0,6.0,1.0,5.666666666666667,0.44444444444444436,6.0,136.0,190.0,54.0,154.0,24.0,136.0,1.22,2.54,1.32,2.1,0.5866666666666667,2.54,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,3.0,25.0,22.0,17.666666666666668,9.777777777777777,25.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.6666666666666665,3.555555555555556,1.0,16.7,32.365,15.665000000000003,21.921666666666667,6.962222222222223,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0
YAu3,,-0.7162,39.0,79.0,40.0,69.0,15.0,79.0,12.0,66.0,54.0,52.5,20.25,66.0,88.90585,196.966569,108.06071899999999,169.95138925,40.522769624999995,196.966569,1337.33,1799.0,461.6700000000001,1452.7475,173.12625000000003,1337.33,3.0,11.0,8.0,9.0,3.0,11.0,5.0,6.0,1.0,5.75,0.375,6.0,136.0,190.0,54.0,149.5,20.25,136.0,1.22,2.54,1.32,2.21,0.49500000000000005,2.54,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.75,3.375,10.0,0.0,14.0,14.0,10.5,5.25,14.0,3.0,25.0,22.0,19.5,8.25,25.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.0,3.0,1.0,16.7,32.365,15.665000000000003,20.61625,5.8743750000000015,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0
PdAu3,,-0.0819,46.0,79.0,33.0,70.75,12.375,79.0,62.0,66.0,4.0,65.0,1.5,66.0,106.42,196.966569,90.54656899999999,174.32992675,33.95496337499999,196.966569,1337.33,1828.05,490.72,1460.01,184.02000000000004,1337.33,10.0,11.0,1.0,10.75,0.375,11.0,5.0,6.0,1.0,5.75,0.375,6.0,136.0,139.0,3.0,136.75,1.125,136.0,2.2,2.54,0.33999999999999986,2.455,0.12749999999999995,2.54,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,10.5,5.25,14.0,10.0,25.0,15.0,21.25,5.625,25.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,14.41,16.7,2.289999999999999,16.127499999999998,0.8587500000000006,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
ScMn2,mp-2039,-0.2705,21.0,25.0,4.0,23.666666666666668,1.7777777777777775,25.0,11.0,52.0,41.0,38.333333333333336,18.22222222222222,52.0,44.955912,54.938045,9.982133000000005,51.61066733333333,4.436503555555558,54.938045,1519.0,1814.0,295.0,1617.3333333333333,131.1111111111111,1519.0,3.0,7.0,4.0,5.666666666666667,1.7777777777777777,7.0,4.0,4.0,0.0,4.0,0.0,4.0,139.0,170.0,31.0,149.33333333333334,13.77777777777778,139.0,1.36,1.55,0.18999999999999995,1.4866666666666666,0.08444444444444447,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.6666666666666665,1.777777777777778,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.666666666666667,1.7777777777777777,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,10.4875862069,22.235,11.7474137931,14.403390804599999,5.221072796933333,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,0.000310120689655,0.00030377068965499996,0.00020886379310333333,0.00013500919540222222,0.000310120689655,194.0,217.0,23.0,209.33333333333334,10.22222222222222,217.0
Os11Sc4,,-0.2342,21.0,76.0,55.0,61.333333333333336,21.51111111111111,76.0,11.0,57.0,46.0,44.733333333333334,17.991111111111113,57.0,44.955912,190.23,145.274088,151.49024319999998,56.818309973333335,190.23,1814.0,3306.0,1492.0,2908.133333333333,583.5377777777778,3306.0,3.0,8.0,5.0,6.666666666666667,1.9555555555555555,8.0,4.0,6.0,2.0,5.466666666666667,0.7822222222222222,6.0,144.0,170.0,26.0,150.93333333333334,10.16888888888889,144.0,1.36,2.2,0.8400000000000001,1.9760000000000002,0.32853333333333334,2.2,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.666666666666667,1.9555555555555555,6.0,0.0,14.0,14.0,10.266666666666667,5.475555555555555,14.0,3.0,22.0,19.0,16.933333333333334,7.431111111111111,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.333333333333333,1.9555555555555555,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.333333333333333,1.9555555555555555,4.0,14.09,22.235,8.145,16.262,3.1856000000000004,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.6933333333333334e-06,2.483555555555556e-06,0.0,194.0,194.0,0.0,194.0,0.0,194.0
TiMn2,mp-1949,-0.0891,22.0,25.0,3.0,24.0,1.3333333333333333,25.0,43.0,52.0,9.0,49.0,4.0,52.0,47.867,54.938045,7.071045000000005,52.58103,3.1426866666666697,54.938045,1519.0,1941.0,422.0,1659.6666666666667,187.55555555555557,1519.0,4.0,7.0,3.0,6.0,1.3333333333333333,7.0,4.0,4.0,0.0,4.0,0.0,4.0,139.0,160.0,21.0,146.0,9.333333333333334,139.0,1.54,1.55,0.010000000000000009,1.5466666666666669,0.004444444444444399,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.0,1.3333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.3333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.0,1.3333333333333333,5.0,10.4875862069,16.69,6.202413793100002,12.555057471266666,2.7566283524888893,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,0.000310120689655,0.00028758735632169997,0.00021425823754776666,0.00012781660280964443,0.000310120689655,194.0,217.0,23.0,209.33333333333334,10.22222222222222,217.0
HfV2,mp-1043,-0.1731,23.0,72.0,49.0,39.333333333333336,21.777777777777782,23.0,45.0,46.0,1.0,45.666666666666664,0.44444444444444525,46.0,50.9415,178.49,127.54850000000002,93.45766666666667,56.68822222222223,50.9415,2183.0,2506.0,323.0,2290.6666666666665,143.55555555555551,2183.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,153.0,175.0,22.0,160.33333333333334,9.77777777777778,153.0,1.3,1.63,0.32999999999999985,1.5199999999999998,0.14666666666666664,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,3.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,5.0,18.0,13.0,9.333333333333334,5.777777777777779,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.333333333333333,0.44444444444444436,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,7.333333333333333,0.44444444444444436,7.0,13.01,22.2,9.19,16.073333333333334,4.084444444444444,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0
VIr,mp-569250,-0.2912,23.0,77.0,54.0,50.0,27.0,23.0,46.0,60.0,14.0,53.0,7.0,46.0,50.9415,192.217,141.27550000000002,121.57925,70.63775000000001,50.9415,2183.0,2739.0,556.0,2461.0,278.0,2183.0,5.0,9.0,4.0,7.0,2.0,5.0,4.0,6.0,2.0,5.0,1.0,4.0,141.0,153.0,12.0,147.0,6.0,141.0,1.63,2.2,0.5700000000000003,1.915,0.28500000000000014,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.0,2.0,3.0,0.0,14.0,14.0,7.0,7.0,0.0,5.0,23.0,18.0,14.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.0,2.0,3.0,13.01,14.21,1.200000000000001,13.61,0.6000000000000005,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.0,2.0,225.0
HfFe2,,-0.1275,26.0,72.0,46.0,41.333333333333336,20.444444444444446,26.0,45.0,55.0,10.0,51.666666666666664,4.4444444444444455,55.0,55.845,178.49,122.64500000000001,96.72666666666667,54.5088888888889,55.845,1811.0,2506.0,695.0,2042.6666666666667,308.8888888888889,1811.0,4.0,8.0,4.0,6.666666666666667,1.7777777777777777,8.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,132.0,175.0,43.0,146.33333333333334,19.111111111111114,132.0,1.3,1.83,0.53,1.6533333333333333,0.2355555555555556,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.666666666666667,1.7777777777777777,6.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,8.0,18.0,10.0,11.333333333333334,4.444444444444445,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,10.73,22.2,11.469999999999999,14.553333333333333,5.097777777777777,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.4071085333333333,0.9380723555555557,2.1106628,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0
Fe7Nb6,,-0.0643,26.0,41.0,15.0,32.92307692307692,7.455621301775148,26.0,47.0,55.0,8.0,51.30769230769231,3.9763313609467454,55.0,55.845,92.90638,37.06138,72.9502523076923,18.42104094674556,55.845,1811.0,2750.0,939.0,2244.3846153846152,466.72189349112426,1811.0,5.0,8.0,3.0,6.615384615384615,1.4911242603550297,8.0,4.0,5.0,1.0,4.461538461538462,0.4970414201183432,4.0,132.0,164.0,32.0,146.76923076923077,15.905325443786982,132.0,1.6,1.83,0.22999999999999998,1.723846153846154,0.11431952662721892,1.83,1.0,2.0,1.0,1.5384615384615385,0.4970414201183432,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.076923076923077,0.9940828402366864,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.615384615384615,1.4911242603550297,8.0,0.0,1.0,1.0,0.46153846153846156,0.4970414201183432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.923076923076923,0.9940828402366864,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.384615384615385,1.4911242603550297,4.0,10.73,18.18,7.449999999999999,14.168461538461539,3.7029585798816567,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.1365107384615385,1.0490868355029586,2.1106628,229.0,229.0,0.0,229.0,0.0,229.0
